Year	EW(m)	NS(m)	UD(m)
2016.37842	-0.05038	0.1707798	-0.21819
2016.38115	-0.04814	0.1682498	-0.21776
2016.38388	-0.04642	0.1659398	-0.22071
2016.38661	-0.04557	0.1666898	-0.22782
2016.38934	-0.04621	0.1668498	-0.22953
2016.39208	-0.0466	0.1676898	-0.2117
2016.39481	-0.0468	0.1678698	-0.20997
2016.39754	-0.04644	0.1682198	-0.22564
2016.40027	-0.04624	0.1691098	-0.22328
2016.40301	-0.04739	0.1700098	-0.22759
2016.40574	-0.04978	0.1713398	-0.21493
2016.40847	-0.04759	0.1728098	-0.21892
2016.4112	-0.04932	0.1705098	-0.21654
2016.41393	-0.04862	0.1685798	-0.21645
2016.41667	-0.04867	0.1702598	-0.22089
2016.4194	-0.04744	0.1707398	-0.22045
2016.42213	-0.04753	0.1699098	-0.22768
2016.42486	-0.04681	0.1710398	-0.20991
2016.4276	-0.04999	0.1685898	-0.21837
2016.43033	-0.04828	0.1699598	-0.21714
2016.43306	-0.04713	0.1705498	-0.22967
2016.43579	-0.05203	0.1694298	-0.21869
2016.43852	-0.05104	0.1736598	-0.21618
2016.44126	-0.0514	0.1716298	-0.20994
2016.44399	-0.0468	0.1694898	-0.22537
2016.44672	-0.04972	0.1721998	-0.21129
2016.44945	-0.04971	0.1721398	-0.20521
2016.45219	-0.04751	0.1727398	-0.217
2016.45492	-0.04832	0.1739298	-0.21894
2016.45765	-0.05205	0.1715898	-0.21856
2016.46038	-0.04867	0.1729498	-0.21463
2016.46311	-0.04638	0.1716198	-0.23232
2016.46585	-0.04686	0.1663598	-0.21747
2016.46858	-0.0497	0.1701198	-0.22457
2016.47131	-0.04963	0.1713298	-0.22393
2016.47404	-0.04913	0.1731798	-0.2275
2016.47678	-0.04573	0.1720598	-0.23488
2016.47951	-0.04949	0.1724998	-0.21899
2016.48224	-0.0493	0.1732598	-0.21876
2016.48497	-0.05086	0.1740798	-0.22241
2016.4877	-0.04987	0.1758998	-0.21095
2016.49044	-0.0489	0.1754898	-0.21675
2016.49317	-0.05243	0.1767598	-0.20998
2016.4959	-0.04395	0.1762498	-0.21871
2016.49863	-0.04935	0.1729198	-0.225
2016.50137	-0.04901	0.1751598	-0.22442
2016.5041	-0.05074	0.1737398	-0.21287
2016.50683	-0.05288	0.1755598	-0.21779
2016.50956	-0.05092	0.1725698	-0.22648
2016.5123	-0.05168	0.1726698	-0.21802
2016.51503	-0.0478	0.1753498	-0.21705
2016.51776	-0.04631	0.1796198	-0.21796
2016.52049	-0.04772	0.1752598	-0.22315
2016.52322	-0.05301	0.1735898	-0.21912
2016.52596	-0.05133	0.1767498	-0.21863
2016.52869	-0.05014	0.1723798	-0.21458
2016.53142	-0.0502	0.1813098	-0.21091
2016.53415	-0.04914	0.1746598	-0.22075
2016.53689	-0.05347	0.1816098	-0.20697
2016.53962	-0.05157	0.1772798	-0.22254
2016.54235	-0.05194	0.1754798	-0.21296
2016.54508	-0.0483	0.1760298	-0.22054
2016.54781	-0.04613	0.1774698	-0.22124
2016.55055	-0.04989	0.1664498	-0.21673
2016.55328	-0.04964	0.1758698	-0.22617
2016.55601	-0.05129	0.1759998	-0.21289
2016.55874	-0.05018	0.1748598	-0.23401
2016.56148	-0.04552	0.1752298	-0.20054
2016.56421	-0.04595	0.1719098	-0.21735
2016.56694	-0.04858	0.1724398	-0.21773
2016.56967	-0.05026	0.1759798	-0.22018
2016.5724	-0.04706	0.1767298	-0.22377
2016.57514	-0.04629	0.1770798	-0.22061
2016.57787	-0.05213	0.1747498	-0.23283
2016.5806	-0.04984	0.1791998	-0.20719
2016.58333	-0.04833	0.1777698	-0.2195
2016.58607	-0.04648	0.1762098	-0.22431
2016.5888	-0.04994	0.1771298	-0.2099
2016.59153	-0.04982	0.1776498	-0.21423
2016.59426	-0.04778	0.1759198	-0.21402
2016.59699	-0.04651	0.1790298	-0.21704
2016.59973	-0.04005	0.1751198	-0.2386
2016.60246	-0.04118	0.1746298	-0.23406
2016.60519	-0.04705	0.1786598	-0.22384
2016.60792	-0.05569	0.1815698	-0.2055
2016.61339	-0.05523	0.1823698	-0.19263
2016.61885	-0.04654	0.1837398	-0.22476
2016.62158	-0.04705	0.1835898	-0.22811
2016.62705	-0.05234	0.1818598	-0.22199
2016.62978	-0.0503	0.1762498	-0.22386
2016.63251	-0.04729	0.1806898	-0.2246
2016.63525	-0.04902	0.1796298	-0.2183
2016.63798	-0.04889	0.1839798	-0.21889
2016.64071	-0.05175	0.1818998	-0.21303
2016.64344	-0.04976	0.1806198	-0.21694
2016.64617	-0.04823	0.1792798	-0.22487
2016.64891	-0.04574	0.1806298	-0.23221
2016.65164	-0.05087	0.1802198	-0.22367
2016.65437	-0.05097	0.1815898	-0.22469
2016.6571	-0.05661	0.1829898	-0.21321
2016.65984	-0.05204	0.1841398	-0.2134
2016.66257	-0.05088	0.1809398	-0.21896
2016.6653	-0.05275	0.1797398	-0.21716
2016.66803	-0.05259	0.1791698	-0.2137
2016.67077	-0.05538	0.1794998	-0.21372
2016.6735	-0.05172	0.1826398	-0.21491
2016.67623	-0.05239	0.1833998	-0.2139
2016.67896	-0.05367	0.1859898	-0.22411
2016.68169	-0.05437	0.1848498	-0.20899
2016.68443	-0.05307	0.1811398	-0.22517
2016.68716	-0.05247	0.1820098	-0.2192
2016.68989	-0.05146	0.1855498	-0.23025
2016.69262	-0.05015	0.1843098	-0.2124
2016.69536	-0.04928	0.1842498	-0.22283
2016.69809	-0.05182	0.1850598	-0.22428
2016.70082	-0.05138	0.1822598	-0.23303
2016.70355	-0.05517	0.1834798	-0.22253
2016.70628	-0.05359	0.1833098	-0.22214
2016.70902	-0.05103	0.1825698	-0.22404
2016.71175	-0.04722	0.1829998	-0.23219
2016.71448	-0.04719	0.1808498	-0.23252
2016.71721	-0.04984	0.1819098	-0.23388
2016.71995	-0.04399	0.1725898	-0.24314
2016.72268	-0.04309	0.1694798	-0.24874
2016.72541	-0.04086	0.1685498	-0.24343
2016.72814	-0.04273	0.1701798	-0.24925
2016.73087	-0.04244	0.1704598	-0.24624
2016.73361	-0.04333	0.1698298	-0.24601
2016.73634	-0.04202	0.1695898	-0.24807
2016.73907	-0.03784	0.1694898	-0.25495
2016.7418	-0.04083	0.1698498	-0.25272
2016.74454	-0.03996	0.1697398	-0.24945
2016.74727	-0.04335	0.1713798	-0.24905
2016.75	-0.04195	0.1718898	-0.24952
2016.75273	-0.04193	0.1702798	-0.24925
2016.75546	-0.04008	0.1699198	-0.24984
2016.7582	-0.04004	0.1695998	-0.25196
2016.76093	-0.03947	0.1707098	-0.25971
2016.76366	-0.04062	0.1702598	-0.2564
2016.76639	-0.03803	0.1692498	-0.25535
2016.76913	-0.04058	0.1706698	-0.25685
2016.77186	-0.04094	0.1699298	-0.25224
2016.77459	-0.03921	0.1706398	-0.25871
2016.77732	-0.04048	0.1714398	-0.26147
2016.78005	-0.04049	0.1706398	-0.25835
2016.78279	-0.04217	0.1711698	-0.25238
2016.78552	-0.04152	0.1722498	-0.25893
2016.78825	-0.04118	0.1714798	-0.25563
2016.79098	-0.04135	0.1721098	-0.25548
2016.79372	-0.04132	0.1714598	-0.25423
2016.79645	-0.04194	0.1723698	-0.25589
2016.79918	-0.04135	0.1718498	-0.25615
2016.80191	-0.03955	0.1718098	-0.25521
2016.80464	-0.03871	0.1723298	-0.25554
2016.80738	-0.03878	0.1743398	-0.25901
2016.81011	-0.04005	0.1743998	-0.25733
2016.81284	-0.04036	0.1735598	-0.2573
2016.81557	-0.03973	0.1727398	-0.25416
2016.81831	-0.04002	0.1727898	-0.2564
2016.82104	-0.03887	0.1721598	-0.26164
2016.82377	-0.03911	0.1716798	-0.26106
2016.8265	-0.03942	0.1719198	-0.25902
2016.82923	-0.03791	0.1725898	-0.26153
2016.83197	-0.03982	0.1723798	-0.26164
2016.8347	-0.03974	0.1728898	-0.26057
2016.83743	-0.04152	0.1743498	-0.25897
2016.84016	-0.04372	0.1730598	-0.25322
2016.8429	-0.0429	0.1737498	-0.25046
2016.84563	-0.0436	0.1736798	-0.25769
2016.84836	-0.0417	0.1727398	-0.26307
2016.85109	-0.04216	0.1723198	-0.26256
2016.85383	-0.04243	0.1722398	-0.26182
2016.85656	-0.04213	0.1731998	-0.25983
2016.85929	-0.04197	0.1747098	-0.26243
2016.86202	-0.04177	0.1731598	-0.26203
2016.86475	-0.04187	0.1744298	-0.25891
2016.86749	-0.04174	0.1729998	-0.26217
2016.87022	-0.04041	0.1725198	-0.26268
2016.87295	-0.0396	0.1737098	-0.26674
2016.87568	-0.04052	0.1749598	-0.26873
2016.87842	-0.04084	0.1726398	-0.26605
2016.88115	-0.04146	0.1737798	-0.25988
2016.88388	-0.04016	0.1718398	-0.26312
2016.88661	-0.03999	0.1730498	-0.26416
2016.88934	-0.03924	0.1722398	-0.27011
2016.89208	-0.04119	0.1724998	-0.2677
2016.89481	-0.04159	0.1727698	-0.26814
2016.89754	-0.04277	0.1726698	-0.26376
2016.90027	-0.04284	0.1717498	-0.26685
2016.90301	-0.04319	0.1725398	-0.26773
2016.90574	-0.04353	0.1722498	-0.26918
2016.90847	-0.04283	0.1716298	-0.27404
2016.9112	-0.04367	0.1715998	-0.27234
2016.91393	-0.04367	0.1726498	-0.271
2016.91667	-0.04414	0.1715398	-0.26974
2016.9194	-0.04429	0.1727598	-0.26919
2016.92213	-0.04374	0.1725398	-0.26946
2016.92486	-0.04354	0.1722798	-0.26921
2016.9276	-0.04414	0.1719098	-0.27325
2016.93033	-0.04531	0.1724198	-0.26448
2016.93306	-0.04553	0.1734498	-0.26821
2016.93579	-0.04484	0.1735698	-0.26628
2016.93852	-0.04435	0.1727098	-0.26565
2016.94126	-0.04575	0.1726398	-0.26572
2016.94399	-0.04532	0.1741198	-0.27005
2016.94672	-0.04544	0.1735098	-0.27464
2016.94945	-0.04469	0.1730798	-0.27383
2016.95219	-0.04525	0.1717598	-0.27119
2016.95492	-0.04638	0.1721598	-0.26809
2016.95765	-0.04634	0.1733698	-0.26443
2016.96038	-0.04664	0.1738998	-0.26691
2016.96311	-0.04633	0.1733298	-0.26768
2016.96585	-0.04666	0.1728498	-0.27006
2016.96858	-0.04556	0.1735998	-0.27371
2016.97131	-0.04593	0.1717698	-0.27442
2016.97404	-0.04628	0.1740598	-0.26856
2016.97678	-0.04618	0.1734098	-0.26965
2016.97951	-0.04748	0.1738598	-0.27165
2016.98224	-0.04772	0.1733898	-0.27231
2016.98497	-0.04595	0.1736098	-0.27404
2016.9877	-0.04757	0.1731398	-0.27055
2016.99044	-0.04719	0.1740298	-0.27008
2016.99317	-0.04769	0.1735698	-0.26905
2016.9959	-0.04753	0.1746198	-0.2683
2016.99863	-0.04716	0.1748498	-0.27034
2017.00137	-0.04687	0.1748398	-0.26805
2017.00411	-0.04703	0.1746098	-0.26806
2017.00685	-0.04742	0.1745798	-0.26867
2017.00959	-0.04599	0.1767598	-0.2714
2017.01233	-0.0475	0.1751198	-0.27033
2017.01507	-0.04778	0.1753598	-0.27087
2017.01781	-0.04733	0.1732998	-0.2779
2017.02055	-0.04623	0.1738798	-0.26618
2017.02329	-0.04559	0.1746598	-0.26964
2017.02603	-0.04593	0.1733298	-0.27083
2017.02877	-0.04671	0.1750498	-0.26985
2017.03151	-0.04718	0.1755298	-0.27114
2017.03425	-0.04727	0.1751898	-0.27242
2017.03699	-0.04785	0.1759098	-0.27471
2017.03973	-0.04711	0.1765798	-0.27385
2017.04247	-0.04723	0.1764698	-0.27774
2017.04521	-0.0475	0.1763898	-0.27764
2017.04795	-0.04695	0.1760798	-0.27883
2017.05068	-0.04779	0.1779698	-0.27803
2017.05342	-0.04756	0.1763998	-0.27339
2017.05616	-0.04784	0.1784898	-0.28104
2017.0589	-0.04711	0.1772298	-0.27605
2017.06164	-0.04759	0.1779898	-0.27958
2017.06438	-0.04843	0.1768898	-0.28073
2017.06712	-0.04902	0.1759898	-0.27734
2017.06986	-0.04736	0.1757498	-0.27593
2017.0726	-0.04767	0.1764898	-0.27407
2017.07534	-0.04606	0.1755598	-0.27983
2017.07808	-0.0465	0.1759698	-0.27732
2017.08082	-0.0473	0.1750998	-0.27384
2017.08356	-0.04696	0.1787698	-0.27851
2017.0863	-0.04806	0.1766698	-0.27641
2017.08904	-0.04753	0.1754498	-0.27435
2017.09178	-0.04872	0.1765798	-0.27508
2017.09452	-0.04822	0.1761898	-0.2759
2017.09726	-0.04772	0.1779998	-0.27754
2017.1	-0.04816	0.1765098	-0.27846
2017.10274	-0.04854	0.1763598	-0.27614
2017.10548	-0.04656	0.1756798	-0.2769
2017.10822	-0.04853	0.1756498	-0.27013
2017.11096	-0.04777	0.1782898	-0.27279
2017.1137	-0.04837	0.1785798	-0.27482
2017.11644	-0.04894	0.1784198	-0.27796
2017.11918	-0.04992	0.1780998	-0.28089
2017.12192	-0.04835	0.1782398	-0.27737
2017.12466	-0.04904	0.1778598	-0.27296
2017.1274	-0.04788	0.1780598	-0.2764
2017.13014	-0.04847	0.1780398	-0.27567
2017.13288	-0.04969	0.1807998	-0.27173
2017.13562	-0.04849	0.1815598	-0.27478
2017.13836	-0.04861	0.1797098	-0.27647
2017.1411	-0.04903	0.1806198	-0.28197
2017.14384	-0.04891	0.1799798	-0.28339
2017.14658	-0.04893	0.1798498	-0.27317
2017.14932	-0.04967	0.1810398	-0.27734
2017.15205	-0.04954	0.1816498	-0.27525
2017.15479	-0.05006	0.1807998	-0.27688
2017.15753	-0.0483	0.1811398	-0.27805
2017.16027	-0.04743	0.1813498	-0.27783
2017.16301	-0.04887	0.1804398	-0.27282
2017.16575	-0.04882	0.1789698	-0.26859
2017.16849	-0.04926	0.1827198	-0.27452
2017.17123	-0.04837	0.1820098	-0.27988
2017.17397	-0.04863	0.1832498	-0.28062
2017.17671	-0.04798	0.1800398	-0.27588
2017.17945	-0.04972	0.1803398	-0.27402
2017.18219	-0.04967	0.1807298	-0.27476
2017.18493	-0.04985	0.1812898	-0.27337
2017.18767	-0.05039	0.1818498	-0.275
2017.19041	-0.0487	0.1820598	-0.28254
2017.19315	-0.04874	0.1821798	-0.2839
2017.19589	-0.04953	0.1817598	-0.27811
2017.19863	-0.04907	0.1812298	-0.28009
2017.20137	-0.05009	0.1812798	-0.27956
2017.20411	-0.05012	0.1817798	-0.28227
2017.20685	-0.04924	0.1824998	-0.28195
2017.20959	-0.04903	0.1819398	-0.28382
2017.21233	-0.04937	0.1819998	-0.28417
2017.21507	-0.04986	0.1839498	-0.28686
2017.21781	-0.04885	0.1812898	-0.28429
2017.22055	-0.04867	0.1829698	-0.28575
2017.22329	-0.0484	0.1823198	-0.28681
2017.22603	-0.04953	0.1826698	-0.2824
2017.22877	-0.0495	0.1816398	-0.28292
2017.23151	-0.0493	0.1827798	-0.28368
2017.23425	-0.0493	0.1834898	-0.28471
2017.23699	-0.04961	0.1821298	-0.28607
2017.23973	-0.04845	0.1815998	-0.28611
2017.24247	-0.04704	0.1823198	-0.28688
2017.24521	-0.04896	0.1821298	-0.28025
2017.24795	-0.0499	0.1821698	-0.27792
2017.25068	-0.05091	0.1840298	-0.28177
2017.25342	-0.05105	0.1852998	-0.28018
2017.25616	-0.04984	0.1844698	-0.28224
2017.2589	-0.05085	0.1845198	-0.28012
2017.26164	-0.04934	0.1843798	-0.27157
2017.26438	-0.05125	0.1847798	-0.28142
2017.26712	-0.04888	0.1849698	-0.28394
2017.26986	-0.04881	0.1844398	-0.28204
2017.2726	-0.04873	0.1846198	-0.28195
2017.27534	-0.04949	0.1847498	-0.28109
2017.27808	-0.04979	0.1852698	-0.27518
2017.28082	-0.04988	0.1833098	-0.27701
2017.28356	-0.04936	0.1858398	-0.27793
2017.2863	-0.05089	0.1849398	-0.28208
2017.28904	-0.04922	0.1850998	-0.27674
2017.29178	-0.04911	0.1857698	-0.27268
2017.29452	-0.04864	0.1871398	-0.27296
2017.29726	-0.04817	0.1854698	-0.28229
2017.3	-0.04886	0.1857598	-0.27701
2017.30274	-0.05013	0.1875898	-0.27567
2017.30548	-0.05131	0.1861498	-0.27569
2017.30822	-0.04882	0.1864798	-0.27829
2017.31096	-0.04729	0.1879598	-0.27983
2017.3137	-0.04769	0.1875798	-0.27924
2017.31644	-0.04894	0.1882098	-0.27938
2017.31918	-0.05027	0.1867598	-0.27487
2017.32192	-0.05003	0.1871498	-0.27034
2017.32466	-0.04976	0.1875998	-0.27131
2017.3274	-0.05127	0.1893098	-0.274
2017.33014	-0.05038	0.1893298	-0.27723
2017.33288	-0.0514	0.1903598	-0.27574
2017.33562	-0.04901	0.1864798	-0.28016
2017.33836	-0.04926	0.1878598	-0.27648
2017.3411	-0.04817	0.1877298	-0.27849
2017.34384	-0.04901	0.1879298	-0.27438
2017.34658	-0.04958	0.1879798	-0.27132
2017.34932	-0.04954	0.1853498	-0.27408
2017.35205	-0.05073	0.1892198	-0.27457
2017.35479	-0.04936	0.1889498	-0.27401
2017.35753	-0.04981	0.1902398	-0.27381
2017.36027	-0.04933	0.1904298	-0.27168
2017.36301	-0.04832	0.1904298	-0.28013
2017.36575	-0.04972	0.1908598	-0.27243
2017.36849	-0.05024	0.1917898	-0.27436
2017.37123	-0.05021	0.1896198	-0.26929
2017.37397	-0.05266	0.1910298	-0.2699
2017.37671	-0.04927	0.1903098	-0.27085
2017.37945	-0.05009	0.1908098	-0.27497
2017.38219	-0.05072	0.1966198	-0.26718
2017.38493	-0.0555	0.1933698	-0.26231
2017.38767	-0.0479	0.1883298	-0.27574
2017.39041	-0.05104	0.1900998	-0.2732
2017.39315	-0.05109	0.1910098	-0.27308
2017.39589	-0.05248	0.1902298	-0.27078
2017.39863	-0.05146	0.1918598	-0.26737
2017.40137	-0.05083	0.1920398	-0.26694
2017.40411	-0.0503	0.1911698	-0.26918
2017.40685	-0.04929	0.1914698	-0.26967
2017.40959	-0.04822	0.1915898	-0.27285
2017.41233	-0.05076	0.1942998	-0.26909
2017.41507	-0.0517	0.1937398	-0.2642
2017.41781	-0.04688	0.1939098	-0.28454
2017.42055	-0.05011	0.1919398	-0.27488
2017.42329	-0.05057	0.1928598	-0.27351
2017.42603	-0.05057	0.1919898	-0.26837
2017.42877	-0.051	0.1909198	-0.27107
2017.43151	-0.04693	0.1904198	-0.2719
2017.43425	-0.0514	0.1905898	-0.26763
2017.43699	-0.0508	0.1924798	-0.27097
2017.43973	-0.04998	0.1931998	-0.2756
2017.44247	-0.04852	0.1932998	-0.2759
2017.44521	-0.0486	0.1964698	-0.26902
2017.44795	-0.04839	0.1934598	-0.28007
2017.45068	-0.0511	0.1931198	-0.26953
2017.45342	-0.05126	0.1940598	-0.26957
2017.45616	-0.05078	0.1931798	-0.27132
2017.4589	-0.05129	0.1969198	-0.27106
2017.46164	-0.05167	0.1945798	-0.27131
2017.46438	-0.04866	0.1930998	-0.28306
2017.46712	-0.05395	0.1957498	-0.2697
2017.46986	-0.05386	0.1973398	-0.27044
2017.4726	-0.05466	0.1941998	-0.26727
2017.47534	-0.05655	0.1956298	-0.27051
2017.47808	-0.05335	0.1955998	-0.27219
2017.48082	-0.05257	0.1957698	-0.27721
2017.48356	-0.05395	0.1975998	-0.27446
2017.4863	-0.05261	0.1976198	-0.277
2017.48904	-0.05657	0.2006498	-0.2636
2017.49178	-0.05125	0.2013598	-0.27563
2017.49452	-0.05431	0.1959898	-0.26525
2017.49726	-0.05197	0.1984898	-0.27321
2017.5	-0.05161	0.1977098	-0.27304
2017.50274	-0.05226	0.1976298	-0.25732
2017.50548	-0.05321	0.1956798	-0.27336
2017.50822	-0.05066	0.2019798	-0.2813
2017.51096	-0.0547	0.1928298	-0.26065
2017.5137	-0.05431	0.1987398	-0.26978
2017.51644	-0.05112	0.1959898	-0.27754
2017.51918	-0.04802	0.1964998	-0.26713
2017.52192	-0.05498	0.2006098	-0.26894
2017.52466	-0.052	0.1978698	-0.2773
2017.5274	-0.05412	0.1970798	-0.27779
2017.53014	-0.05625	0.1999398	-0.27065
2017.53288	-0.05648	0.2035898	-0.25999
2017.53562	-0.04801	0.1987998	-0.27609
2017.53836	-0.04815	0.1999198	-0.27869
2017.5411	-0.04714	0.1981098	-0.27899
2017.54384	-0.04777	0.1941898	-0.2788
2017.54658	-0.04847	0.1987498	-0.27982
2017.54932	-0.05447	0.2013198	-0.26657
2017.55205	-0.04644	0.1979398	-0.2821
2017.55479	-0.05344	0.1973798	-0.27463
2017.55753	-0.05045	0.1984598	-0.27607
2017.56027	-0.05067	0.2005098	-0.28848
2017.56301	-0.05365	0.1983198	-0.28113
2017.56575	-0.04902	0.1977898	-0.28659
2017.56849	-0.04677	0.2032698	-0.28206
2017.57123	-0.04421	0.2000698	-0.28636
2017.57397	-0.04373	0.1961998	-0.28607
2017.57671	-0.05376	0.1994798	-0.26684
2017.57945	-0.05158	0.1984898	-0.26691
2017.58219	-0.05221	0.1996798	-0.27529
2017.58493	-0.05254	0.1951598	-0.27982
2017.58767	-0.05137	0.1990998	-0.27278
2017.59041	-0.05366	0.2024598	-0.26725
2017.59315	-0.05193	0.1991498	-0.27471
2017.59589	-0.05225	0.1990098	-0.27252
2017.59863	-0.05177	0.2006798	-0.27321
2017.60137	-0.05042	0.1979098	-0.27693
2017.60411	-0.05354	0.1986198	-0.27574
2017.60685	-0.05453	0.1981198	-0.27034
2017.60959	-0.05934	0.1996898	-0.2699
2017.61233	-0.05489	0.2056298	-0.26926
2017.61507	-0.05706	0.1987198	-0.27776
2017.61781	-0.05293	0.2014598	-0.28119
2017.62055	-0.05468	0.2012098	-0.28136
2017.62329	-0.05422	0.2020298	-0.27651
2017.62603	-0.0523	0.2043398	-0.28108
2017.62877	-0.05346	0.2013298	-0.27806
2017.63151	-0.05706	0.2025998	-0.28041
2017.63425	-0.0546	0.2026198	-0.27766
2017.63699	-0.05502	0.2014598	-0.27422
2017.63973	-0.05315	0.2005598	-0.28047
2017.64247	-0.04927	0.1987298	-0.28348
2017.64521	-0.04922	0.2004498	-0.27504
2017.64795	-0.04997	0.2009398	-0.28187
2017.65068	-0.04919	0.2023998	-0.28265
2017.65342	-0.051	0.2012598	-0.27944
2017.65616	-0.05012	0.1994698	-0.28969
2017.6589	-0.04907	0.2009198	-0.28404
2017.66164	-0.05373	0.2020398	-0.27424
2017.66438	-0.05447	0.2020998	-0.27986
2017.66712	-0.05163	0.2029698	-0.28134
2017.66986	-0.05164	0.2006598	-0.28318
2017.6726	-0.04941	0.2021898	-0.284
2017.67534	-0.05246	0.2014198	-0.28482
2017.67808	-0.04805	0.2004298	-0.28791
2017.68082	-0.05218	0.2030098	-0.27701
2017.68356	-0.05311	0.2024198	-0.2748
2017.6863	-0.05108	0.2023998	-0.28162
2017.68904	-0.04933	0.2031998	-0.28679
2017.69178	-0.04968	0.2020598	-0.28782
2017.69452	-0.05132	0.2030098	-0.28034
2017.69726	-0.04951	0.2035098	-0.28272
2017.7	-0.04906	0.2028098	-0.28363
2017.70274	-0.04906	0.2023298	-0.29261
2017.70548	-0.04888	0.2032598	-0.28745
2017.70822	-0.04901	0.2011598	-0.2922
2017.71096	-0.05247	0.2025898	-0.27455
2017.7137	-0.04881	0.2021998	-0.28316
2017.71644	-0.05066	0.2045998	-0.28485
2017.71918	-0.05344	0.2042998	-0.28139
2017.72192	-0.05074	0.2033498	-0.28498
2017.72466	-0.04976	0.2025698	-0.28584
2017.7274	-0.05021	0.2015898	-0.29008
2017.73014	-0.0477	0.2018298	-0.29089
2017.73288	-0.04942	0.2031298	-0.28861
2017.73562	-0.04789	0.2027298	-0.29698
2017.73836	-0.04794	0.2016598	-0.28889
2017.7411	-0.04836	0.2019598	-0.28632
2017.74384	-0.04892	0.2015098	-0.2906
2017.74658	-0.04882	0.2027198	-0.29063
2017.74932	-0.04986	0.2029798	-0.29498
2017.75205	-0.04654	0.2029998	-0.30109
2017.75479	-0.04821	0.2030198	-0.29746
2017.75753	-0.04988	0.2030798	-0.29493
2017.76027	-0.04888	0.2016698	-0.29956
2017.76301	-0.05097	0.2034898	-0.29344
2017.76575	-0.04785	0.2032398	-0.29748
2017.76849	-0.04829	0.2022098	-0.30104
2017.77123	-0.05035	0.2055698	-0.29948
2017.77397	-0.04908	0.2043498	-0.301
2017.77671	-0.04952	0.2029298	-0.3062
2017.77945	-0.05139	0.2040398	-0.30112
2017.78219	-0.05086	0.2040998	-0.30354
2017.78493	-0.05085	0.2050798	-0.29835
2017.78767	-0.04868	0.2062498	-0.31173
2017.79041	-0.05096	0.2072098	-0.29926
2017.79315	-0.05099	0.2058698	-0.30102
2017.79589	-0.05226	0.2052598	-0.3044
2017.79863	-0.05234	0.2088898	-0.29627
2017.80137	-0.05287	0.2074598	-0.29208
2017.80411	-0.05234	0.2079898	-0.29698
2017.80685	-0.05187	0.2084998	-0.30258
2017.80959	-0.05313	0.2073298	-0.30454
2017.81233	-0.05319	0.2079298	-0.29576
2017.81507	-0.05051	0.2046098	-0.30336
2017.81781	-0.05307	0.2056998	-0.29739
2017.82055	-0.05431	0.2073198	-0.29083
2017.82329	-0.0508	0.2069398	-0.30068
2017.82603	-0.05182	0.2040198	-0.29508
2017.82877	-0.05028	0.2066298	-0.29665
2017.83151	-0.05073	0.2072498	-0.30126
2017.83425	-0.05228	0.2064798	-0.2983
2017.83699	-0.04999	0.2065698	-0.30471
2017.83973	-0.05036	0.2072498	-0.3017
2017.84247	-0.05211	0.2062798	-0.29685
2017.84521	-0.0516	0.2072798	-0.30033
2017.84795	-0.0508	0.2048398	-0.30153
2017.85068	-0.05164	0.2081898	-0.30052
2017.85342	-0.05202	0.2063198	-0.29435
2017.85616	-0.05005	0.2050298	-0.30556
2017.8589	-0.05172	0.2053798	-0.30162
2017.86164	-0.05084	0.2058098	-0.29584
2017.86438	-0.05012	0.2047898	-0.3026
2017.86712	-0.05053	0.2067798	-0.30123
2017.86986	-0.04935	0.2047698	-0.30159
2017.8726	-0.05137	0.2049298	-0.29896
2017.87534	-0.05042	0.2040098	-0.30144
2017.87808	-0.05008	0.2046098	-0.30828
2017.88082	-0.05076	0.2030798	-0.3053
2017.88356	-0.05092	0.2038698	-0.30716
2017.8863	-0.05272	0.2042298	-0.30968
2017.88904	-0.04994	0.2035298	-0.30691
2017.89178	-0.04976	0.2029098	-0.30945
2017.89452	-0.04979	0.2030598	-0.30749
2017.89726	-0.05054	0.2041898	-0.30528
2017.9	-0.0516	0.2050198	-0.30736
2017.90274	-0.05214	0.2029398	-0.30462
2017.90548	-0.05112	0.2026498	-0.30227
2017.90822	-0.05022	0.2027398	-0.31013
2017.91096	-0.04945	0.2013398	-0.31153
2017.9137	-0.0511	0.2024698	-0.30919
2017.91644	-0.05174	0.2029898	-0.31033
2017.91918	-0.05112	0.2027798	-0.3075
2017.92192	-0.05031	0.2040598	-0.31016
2017.92466	-0.05202	0.2024098	-0.31078
2017.9274	-0.05078	0.2031898	-0.30586
2017.93014	-0.05115	0.2040698	-0.31158
2017.93288	-0.05344	0.2050598	-0.31035
2017.93562	-0.05322	0.2031298	-0.30343
2017.93836	-0.05234	0.2050898	-0.30753
2017.9411	-0.05175	0.2051198	-0.31037
2017.94384	-0.0523	0.2047198	-0.31364
2017.94658	-0.05263	0.2042898	-0.31729
2017.94932	-0.05407	0.2043798	-0.31478
2017.95205	-0.05103	0.2036598	-0.31787
2017.95479	-0.05161	0.2045398	-0.31986
2017.95753	-0.05289	0.2031798	-0.31731
2017.96027	-0.05191	0.2053498	-0.31317
2017.96301	-0.05235	0.2050298	-0.31421
2017.96575	-0.05357	0.2042898	-0.31467
2017.96849	-0.05396	0.2047998	-0.31106
2017.97123	-0.05288	0.2047498	-0.31071
2017.97397	-0.05314	0.2040998	-0.31001
2017.97671	-0.05341	0.2046598	-0.3051
2017.97945	-0.05319	0.2052598	-0.31015
